Episode,Reward
968,-138.40561509132385
969,-161.4413298368454
970,-139.82143139839172
971,-151.37755393981934
972,-144.14541065692902
973,-148.46939051151276
974,-138.3928599357605
975,-141.27551233768463
976,-128.3035739660263
977,-147.04081904888153
978,-135.49745166301727
979,-138.40561485290527
980,-145.58673810958862
981,-161.44133007526398
982,-138.38010454177856
983,-135.51020658016205
984,-144.14540994167328
985,-154.2474514245987
986,-126.8622477054596
987,-135.4846956729889
988,-136.93877732753754
989,-132.61479830741882
990,-135.48469591140747
991,-152.80612564086914
992,-132.64030849933624
993,-138.40561485290527
994,-144.15816640853882
995,-151.35204339027405
996,-152.79336977005005
997,-125.40816497802734
998,-147.0280637741089
999,-129.75765538215637
1000,-147.0153088569641
1001,-147.04081904888153
1002,-139.8086757659912
1003,-132.62755370140076
1004,-139.83418655395508
1005,-152.79336977005005
1006,-126.8622477054596
1007,-116.78571605682373
1008,-131.17347180843353
1009,-129.73214519023895
1010,-141.27551329135895
1011,-144.17092180252075
1012,-135.4974514245987
1013,-144.17092084884644
1014,-139.8341863155365
1015,-134.04336977005005
1016,-132.64030826091766
1017,-172.97194170951843
1018,-113.86479842662811
1019,-139.83418679237366
1020,-157.11734998226166
1021,-126.83673763275146
1022,-145.61224710941315
1023,-118.20153319835663
1024,-144.15816640853882
1025,-139.83418679237366
1026,-144.1454108953476
1027,-141.2627580165863
1028,-145.58673739433289
1029,-144.15816521644592
1030,-157.1045948266983
1031,-135.5229618549347
1032,-147.02806401252747
1033,-149.91071689128876
1034,-138.3801040649414
1035,-151.3647985458374
1036,-149.89796149730682
1037,-138.3928599357605
1038,-142.6913285255432
1039,-123.96683919429779
1040,-131.1862268447876
1041,-138.3673495054245
1042,-142.71683990955353
1043,-147.0535739660263
1044,-102.37245118618011
1045,-141.27551305294037
1046,-148.48214542865753
1047,-160.00000286102295
1048,-144.14541113376617
1049,-132.6020427942276
1050,-151.36479878425598
1051,-129.7449005842209
1052,-147.05357420444489
1053,-152.79336977005005
1054,-157.1301052570343
1055,-116.76020658016205
1056,-129.7449003458023
1057,-126.86224794387817
1058,-144.14541113376617
1059,-138.39285969734192
1060,-139.8086760044098
1061,-122.55102300643921
1062,-144.1454108953476
1063,-145.5867371559143
1064,-123.96683967113495
1065,-139.83418679237366
1066,-126.84949231147766
1067,-142.70408427715302
1068,-141.27551305294037
1069,-147.02806425094604
1070,-132.6275532245636
1071,-154.2346968650818
1072,-147.0280637741089
1073,-122.52551233768463
1074,-123.9795937538147
1075,-142.7040845155716
1076,-131.1734722852707
1077,-141.2755128145218
1078,-116.76020658016205
1079,-135.5102061033249
1080,-145.59949326515198
1081,-126.84949278831482
1082,-132.64030921459198
1083,-142.70408427715302
1084,-131.18622732162476
1085,-136.95153284072876
1086,-134.05612516403198
1087,-116.76020610332489
1088,-141.26275753974915
1089,-139.82143115997314
1090,-144.14541137218475
1091,-148.46939074993134
1092,-134.05612540245056
1093,-138.38010454177856
1094,-135.49745166301727
1095,-147.0408192873001
1096,-142.71683990955353
1097,-149.92347192764282
1098,-123.97959351539612
1099,-136.93877804279327
1100,-136.9515335559845
1101,-152.78061485290527
1102,-126.87500250339508
1103,-116.77296149730682
1104,-121.09694159030914
1105,-138.3928599357605
1106,-139.8469408750534
1107,-145.5994918346405
1108,-144.15816640853882
1109,-129.73214495182037
1110,-135.49745118618011
1111,-136.93877851963043
1112,-136.93877708911896
1113,-139.82143139839172
1114,-147.0153088569641
1115,-147.05357444286346
1116,-147.05357420444489
1117,-154.24745190143585
1118,-135.51020681858063
1119,-145.61224710941315
1120,-118.20153248310089
1121,-132.61479878425598
1122,-126.84949231147766
1123,-157.1301052570343
1124,-138.39285969734192
1125,-132.62755346298218
1126,-151.35204362869263
1127,-131.17347180843353
1128,-144.14541041851044
1129,-151.35204362869263
1130,-125.40816593170166
1131,-148.4693900346756
1132,-145.59949231147766
1133,-126.87500250339508
1134,-126.83673739433289
1135,-129.74490082263947
1136,-126.84949231147766
1137,-148.4693900346756
1138,-141.26275777816772
